market,latitude,longitude,commodity,unit,month,year,price
Tabora,-5.016667,32.8,Rice,100 KG,7,2021,110000
Tabora,-5.016667,32.8,Beans,100 KG,7,2021,170000
Tabora,-5.016667,32.8,Maize,100 KG,8,2021,35269
Tabora,-5.016667,32.8,Rice,100 KG,8,2021,105385
Tabora,-5.016667,32.8,Beans,100 KG,8,2021,170000
Tabora,-5.016667,32.8,Maize,100 KG,9,2021,36577
Tabora,-5.016667,32.8,Rice,100 KG,9,2021,102500
Tabora,-5.016667,32.8,Beans,100 KG,9,2021,170000
Tabora,-5.016667,32.8,Maize,100 KG,10,2021,39417
Tabora,-5.016667,32.8,Rice,100 KG,10,2021,102500
Tabora,-5.016667,32.8,Beans,100 KG,10,2021,170000
Tabora,-5.016667,32.8,Maize,100 KG,11,2021,44042
Tabora,-5.016667,32.8,Rice,100 KG,11,2021,107500
Tabora,-5.016667,32.8,Beans,100 KG,11,2021,176667
Tabora,-5.016667,32.8,Maize,100 KG,12,2021,56150
Tabora,-5.016667,32.8,Rice,100 KG,12,2021,136250
Tabora,-5.016667,32.8,Beans,100 KG,12,2021,183500
Tabora,-5.016667,32.8,Maize,100 KG,4,2022,59000
Tabora,-5.016667,32.8,Rice,100 KG,4,2022,165000
Tabora,-5.016667,32.8,Beans,100 KG,4,2022,190000
Tabora,-5.016667,32.8,Maize,100 KG,5,2022,59818
Tabora,-5.016667,32.8,Rice,100 KG,5,2022,181818
Tabora,-5.016667,32.8,Beans,100 KG,5,2022,195909
Tabora,-5.016667,32.8,Maize,100 KG,6,2022,71346
Tabora,-5.016667,32.8,Rice,100 KG,6,2022,202692
Tabora,-5.016667,32.8,Beans,100 KG,6,2022,210769
Tabora,-5.016667,32.8,Maize,100 KG,7,2022,80864
Tabora,-5.016667,32.8,Rice,100 KG,7,2022,205000
Tabora,-5.016667,32.8,Beans,100 KG,7,2022,210909
Tabora,-5.016667,32.8,Maize,100 KG,8,2022,82750
Tabora,-5.016667,32.8,Rice,100 KG,8,2022,205500
Tabora,-5.016667,32.8,Beans,100 KG,8,2022,225000
Tabora,-5.016667,32.8,Maize,100 KG,9,2022,88885
Tabora,-5.016667,32.8,Rice,100 KG,9,2022,227308
Tabora,-5.016667,32.8,Beans,100 KG,9,2022,253462
Tabora,-5.016667,32.8,Maize,100 KG,10,2022,105545
Tabora,-5.016667,32.8,Rice,100 KG,10,2022,250000
Tabora,-5.016667,32.8,Beans,100 KG,10,2022,295000
Tabora,-5.016667,32.8,Maize,100 KG,11,2022,113000
Tabora,-5.016667,32.8,Rice,100 KG,11,2022,250000
Tabora,-5.016667,32.8,Beans,100 KG,11,2022,295000
Tabora,-5.016667,32.8,Maize,100 KG,12,2022,115364
Tabora,-5.016667,32.8,Rice,100 KG,12,2022,250000
Tabora,-5.016667,32.8,Beans,100 KG,12,2022,295000
Tabora,-5.016667,32.8,Maize,100 KG,1,2023,121833
Tabora,-5.016667,32.8,Rice,100 KG,1,2023,267917
Tabora,-5.016667,32.8,Beans,100 KG,1,2023,303333
Tabora,-5.016667,32.8,Maize,100 KG,2,2023,120250
Tabora,-5.016667,32.8,Rice,100 KG,2,2023,275500
Tabora,-5.016667,32.8,Beans,100 KG,2,2023,314286
Tabora,-5.016667,32.8,Maize,100 KG,3,2023,115182
Tabora,-5.016667,32.8,Rice,100 KG,3,2023,278636
Tabora,-5.016667,32.8,Beans,100 KG,3,2023,277273
Tabora,-5.016667,32.8,Maize,100 KG,4,2023,82778
Tabora,-5.016667,32.8,Rice,100 KG,4,2023,293889
Tabora,-5.016667,32.8,Beans,100 KG,4,2023,260000
Tabora,-5.016667,32.8,Maize,100 KG,5,2023,79000
Tabora,-5.016667,32.8,Rice,100 KG,5,2023,295000
Tabora,-5.016667,32.8,Beans,100 KG,5,2023,260000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2006,32295.45
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2006,61454.55
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2006,63450
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2006,30727.27
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2006,69454.55
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2006,68363.64
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2006,33854.17
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2006,74892.86
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2006,79333.33
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2006,36875
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2006,81375
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2006,69875
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2006,35545.45
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2006,79613.64
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2006,64000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2006,27000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2006,75333.33
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2006,43500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2006,17625
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2006,71750
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2006,45800
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2006,14431.82
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2006,70363.64
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,8,2006,48272.73
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2006,11375
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2006,71791.67
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,9,2006,48875
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2006,8775
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2006,70937.5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,10,2006,49625
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2006,7300
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2006,69950
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,11,2006,51025
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2006,12500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2006,69562.5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,12,2006,53312.5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2007,14600
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2007,71700
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2007,54500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2007,12800
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2007,68300
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2007,55600
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2007,14000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2007,70900
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2007,55900
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2007,15700
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2007,68700
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2007,55700
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2007,15000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2007,55800
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2007,53000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2007,13500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2007,57000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2007,54500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2007,14000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2007,55800
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2007,52700
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2007,14300
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2007,56000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,8,2007,50500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2007,14600
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2007,58000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,9,2007,50500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2007,19600
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2007,63900
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,10,2007,52700
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2007,22100
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2007,62800
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,11,2007,58400
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2007,26500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2007,62500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,12,2007,68300
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2008,35500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2008,76500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2008,91200
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2008,32500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2008,76500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2008,94700
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2008,33900
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2008,80500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2008,86700
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2008,36500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2008,80900
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2008,74700
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2008,31500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2008,83700
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2008,66100
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2008,31979
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2008,87875
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2008,86750
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2008,27175
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2008,90100
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2008,75750
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2008,23000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2008,87000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,8,2008,60000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2008,99318
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,11,2008,101136
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2008,45000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2008,110000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,12,2008,120000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2009,46000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2009,120000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2009,125000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2009,44000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2009,125000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2009,120000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2009,45000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2009,130000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2009,100000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2009,43450
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2009,119300
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2009,80500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2009,43437.5
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2009,115625
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2009,80562.5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2009,42375
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2009,113750
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2009,86250
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2009,34000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2009,105000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2009,41000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2009,98000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2009,46000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2009,110000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2009,47000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2009,115000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2009,45500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2009,110000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2010,53000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2010,115000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2010,35000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2010,120000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2010,29000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2010,110000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2010,33000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2010,105000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2010,29500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2010,107000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2010,28346
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2010,90385
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2010,28979
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2010,89375
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2010,22365
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2010,85962
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2010,23929
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2010,87857
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2010,29038
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2010,93538
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2010,31200
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2010,95000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2010,32214
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2010,103214
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2011,38633
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2011,107500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2011,152083
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2011,41450
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2011,109000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2011,125000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2011,42450
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2011,115000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2011,120250
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2011,48150
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2011,125000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2011,105722
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2011,47000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2011,135000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2011,120000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2011,51000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2011,50000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2011,40385
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2011,123077
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2011,93846
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2011,31771
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2011,123750
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2011,38167
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2011,127222
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,9,2011,110000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2011,34500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2011,137625
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,10,2011,114375
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2011,36327
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2011,151731
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2011,38500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2011,160000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2012,38769
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2012,176538
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2012,129442
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2012,37038
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2012,179231
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2012,125385
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2012,40389
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2012,190556
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2012,52545
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2012,202500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2012,120455
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2012,59500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2012,182115
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2012,124808
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2012,79200
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2012,158250
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2012,133250
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2012,51827
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2012,153654
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2012,122692
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2012,49875
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2012,156000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,8,2012,122250
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2012,52625
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2012,152500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,9,2012,123125
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2012,63900
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2012,168500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,10,2012,128000
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2012,73917
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2012,171250
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,11,2012,136250
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2012,80222.22
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2012,179444.44
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,12,2012,129166.67
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2013,79350
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2013,181000
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2013,141500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2013,78000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2013,183181.82
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2013,136136.36
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2013,76770.75
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2013,177499.75
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2013,124375
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2013,73437.5
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2013,161562.5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2013,121458.25
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2013,59066.6
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2013,145083.4
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2013,131666.6
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2013,45944.67
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2013,136944.33
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2013,114722.33
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2013,46500
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2013,130625
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2013,117708.5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2013,42830
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2013,125833.33
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,8,2013,112083.33
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2013,47208.25
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2013,126041.75
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,9,2013,117291.75
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,10,2013,48729.25
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,10,2013,125208.25
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,10,2013,121875.25
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2013,50270.75
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2013,122500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,11,2013,125208.25
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2013,53520.75
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2013,120937.5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,12,2013,130333.25
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2014,54145.75
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2014,115625.25
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2014,139791.75
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2014,54125
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2014,116042
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2014,138542
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2014,43396
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2014,128333
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2014,151458
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2014,48050
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2014,124250
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2014,142750
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2014,51442.31
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2014,125384.62
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2014,148653.85
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2014,48208.5
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2014,119583.25
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,6,2014,136666.75
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7,2014,35925
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,7,2014,121500
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,7,2014,120750
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8,2014,31625
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,8,2014,119167
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,8,2014,123958
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,9,2014,28827
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,9,2014,117308
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,9,2014,124423
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11,2014,29250
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,11,2014,121964
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,11,2014,127857
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12,2014,36192
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,12,2014,133846
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,12,2014,144231
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,1,2015,37000
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,1,2015,140227
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,1,2015,142955
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,2,2015,37396
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,2,2015,148542
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,2,2015,145625
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,3,2015,44306
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,3,2015,156250
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,3,2015,144167
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,4,2015,57091
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,4,2015,153636
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,4,2015,145682
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,5,2015,56750
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,5,2015,162917
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,5,2015,167500
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,6,2015,59556
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,6,2015,156667
